"gene","gene_measured","donor1_effect","donor2_effect","donor2_p2_effect","donor2_p5_effect","median_donor_effect","absolute_median_donor_effect","retained_after_stimulation_all_strata","licensing_classification","classification_rule","source_url"
"BPI","YES",0,-0.00341616917788391,0,-0.00683233835576781,-0.00170808458894195,0.00170808458894195,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"BST2","YES",5.92965448273803,6.90189325011844,6.33461221423989,7.46917428599699,6.41577386642824,6.41577386642824,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"BTC","YES",1.86289291719744,1.4033721150604,1.37136874637013,1.43537548375066,1.63313251612892,1.63313251612892,"NO","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"BTLA","YES",0,-0.0262250446536514,-0.0524500893073027,0,-0.0131125223268257,0.0131125223268257,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"BTN1A1","YES",-0.00629182616902173,0.00337790150009381,0.00675580300018761,0,-0.00145696233446396,0.00483486383455777,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"BTN2A1","YES",0.959234991603556,0.86024463080896,0.810074509529257,0.910414752088663,0.909739811206258,0.909739811206258,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"BTNL8","YES",0.00603649583691562,-0.0135686661939507,0,-0.0271373323879013,-0.00376608517851752,0.00980258101543314,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"BTNL9","YES",0.0057560129256143,-0.0100476797998308,-0.0198929101139427,-0.000202449485718946,-0.00214583343710827,0.00790184636272257,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"C10orf99","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"C1QA","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"C1QB","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"C1QTNF1","YES",2.13910273813992,3.41255084384896,2.46170120482393,4.36340048287399,2.77582679099444,2.77582679099444,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"C1QTNF5","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"C3","YES",0.392785065696382,1.07681469640165,-0.332907419729881,2.48653681253318,0.734799881049016,0.734799881049016,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"C4A","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"C4BPA","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"C4B_2","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"C5","YES",-1.30751181175462,1.36348575129967,1.84613178644967,0.880839716149661,0.0279869697725234,1.33549878152714,"YES","DONOR_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"C6orf15","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CA12","YES",0.595296424801546,-0.383565542691545,-0.401729000445905,-0.365402084937185,0.105865441055001,0.489430983746546,"YES","DONOR_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CADM1","YES",0.115464541083418,1.67637228984373,0.952248900681491,2.40049567900598,0.895918415463576,0.895918415463576,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CADM2","YES",-0.0250043231958186,0.35778058725327,0.735973801433873,-0.0204126269273343,0.166388132028725,0.191392455224544,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CADM3","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CADM4","YES",0.149280954116271,0.0330876393756228,0.0661752787512456,0,0.0911842967459468,0.0911842967459468,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CALCA","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CALCB","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CALM1","YES",-0.296950072818589,-0.399842687740532,-0.618784786115466,-0.180900589365599,-0.348396380279561,0.348396380279561,"YES","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CALM2","YES",0.054886146580849,-0.683904920204477,-0.959869493529564,-0.407940346879391,-0.314509386811814,0.369395533392663,"YES","DONOR_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CALM3","YES",0.880751813976548,0.174268819940613,0.0062548934373174,0.342282746443909,0.527510316958581,0.527510316958581,"YES","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CALR","YES",0.298216489731092,-0.21965685479932,-0.0451763799764782,-0.394137329622163,0.039279817465886,0.258936672265206,"YES","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CAMP","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCK","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL1","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL11","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL13","YES",1.5646736380568,0.265155842305107,0,0.530311684610215,0.914914740180954,0.914914740180954,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL14","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL15","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL16","YES",-0.0832028029051528,-0.182379553771068,-0.194209308844095,-0.170549798698042,-0.132791178338111,0.132791178338111,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL17","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL18","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL19","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL2","YES",4.91508153993059,3.69679712989715,3.40229842002581,3.99129583976849,4.30593933491387,4.30593933491387,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL20","YES",5.77224353452087,5.85841526771513,6.00425625906318,5.71257427636708,5.815329401118,5.815329401118,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL21","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL22","YES",0.043224778151887,-0.0128095202141354,0.341450017308633,-0.367069057736904,0.0152076289688758,0.0280171491830112,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL23","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL24","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL25","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL26","YES",-1.53115601270806,-0.422452406912638,-1.28719054464443,0.442285730819154,-0.97680420981035,0.97680420981035,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL27","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL28","YES",-0.0582322114550117,0.00989552777274385,0.0387783298194641,-0.0189872742739764,-0.0241683418411339,0.0340638696138778,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL3","YES",1.47176814031786,0.0199535075675836,0.00681862346491724,0.03308839167025,0.745860823942724,0.745860823942724,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL3L1","YES",0,-0.00341616917788391,0,-0.00683233835576781,-0.00170808458894195,0.00170808458894195,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL3L3","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL4","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL4L1","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL4L2","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL5","YES",5.04586653910949,7.4239715690016,8.37454586321684,6.47339727478635,6.23491905405555,6.23491905405555,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL7","YES",5.13905859869348,2.94285030507579,2.90518711994404,2.98051349020754,4.04095445188463,4.04095445188463,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCL8","YES",4.55712071035464,2.3082000572296,1.91301877666563,2.70338133779358,3.43266038379212,3.43266038379212,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CCN1","NO",,,,,,,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
